新竹縣,葉芳棟,無
新竹縣,鄭永金,無,鄭永金後援會,http://www.facebook.com/1456483931288790,鄭永金,http://www.facebook.com/108068519213477,鄭永金：再造幸福新竹縣,http://www.facebook.com/1472262029699722
新竹縣,莊作兵,無
新竹縣,邱鏡淳,中國國民黨,邱鏡淳,http://www.facebook.com/182760701743659,Chiu Ching-chun,http://www.facebook.com/109440955740458,新竹縣長邱鏡淳選舉後援會,http://www.facebook.com/229814463892025
苗栗縣,徐耀昌,中國國民黨,徐耀昌加油讚,http://www.facebook.com/370040056424487,徐耀昌,http://www.facebook.com/311385242280901
苗栗縣,吳宜臻,民主進步黨,吳宜臻,http://www.facebook.com/407109129399950
苗栗縣,康世儒,無,康世儒,http://www.facebook.com/272611579463002
苗栗縣,曾國良,無,24屆鼎金國中之不良街的曾經,http://www.facebook.com/235226866537157
苗栗縣,江明修,無,「江」是老的辣-明修網路軍團,http://www.facebook.com/655330577878479,悼念: 江煥琼老師 (明愛聖方濟各職業先修中學/明愛胡振中學),http://www.facebook.com/166169026736218
苗栗縣,陳淑芬,無,陳淑芬_苗栗縣長候選人,http://www.facebook.com/1458548061093116,周遊獅子會第四屆會長陳淑芬任內回顧,http://www.facebook.com/520148381436869
彰化縣,洪敏雄,無,洪敏雄,http://www.facebook.com/634643286632116
彰化縣,黃文玲,無,黃文玲,http://www.facebook.com/1541221382773360,黃文玲律師,http://www.facebook.com/1420025788271644,東海英文班之老師黃雅玲,http://www.facebook.com/193656487322788
彰化縣,魏明谷,民主進步黨,魏明谷,http://www.facebook.com/597999373584748,社頭蔡英文總統及魏明谷立委之友會,http://www.facebook.com/101647239952430
彰化縣,林滄敏,中國國民黨,林滄敏之友,http://www.facebook.com/226477527373671,行動立委林滄敏青年連線服務團,http://www.facebook.com/241285309291770,彰化縣縣長候選人林滄敏後援會,http://www.facebook.com/1427723600812070
南投縣,林明溱,中國國民黨
南投縣,李文忠,民主進步黨,李文忠,http://www.facebook.com/627012287332970,Li Hongzhang,http://www.facebook.com/178084725544271,反李文林(六忠),http://www.facebook.com/171608066243267,李文忠婦女後援會竹山分會,http://www.facebook.com/304280823085910,南投縣縣長參選人─李文忠  縣民後援團,http://www.facebook.com/763208563725114
雲林縣,李進勇,民主進步黨,李進勇,http://www.facebook.com/458414454235458,李進勇網路青年正直後援會,http://www.facebook.com/630620556987142,黃財福暨李進勇文宣工讀,http://www.facebook.com/1521703981374861,蔡岳儒力挺蔡英文李進勇網路後援會,http://www.facebook.com/260806217289112
雲林縣,張麗善,中國國民黨,張麗善粉絲團,http://www.facebook.com/483787188396639,張麗善競選團隊-西螺服務處,http://www.facebook.com/538286599632682,張麗善的園地/雲林我們的家,http://www.facebook.com/756472484383340
嘉義縣,黃宏成台灣阿成世界偉人,無
嘉義縣,翁重鈞,中國國民黨,翁重鈞,http://www.facebook.com/651793141603166,翁重鈞青年軍-紅豆兵團,http://www.facebook.com/171294169584074
嘉義縣,張花冠,民主進步黨,張花冠(小花)縣長,http://www.facebook.com/245094022199655,Helen Chang,http://www.facebook.com/109231682428736
屏東縣,潘孟安,民主進步黨,潘孟安,http://www.facebook.com/309973010630,潘孟安粉絲團,http://www.facebook.com/628621130535525
屏東縣,簡太郎,中國國民黨,簡太郎,http://www.facebook.com/640494759333841,Chien Tai-lang,http://www.facebook.com/367645470027881
宜蘭縣,邱淑媞,中國國民黨,邱淑媞-用愛與勇氣，媞升宜蘭,http://www.facebook.com/638169269571327
宜蘭縣,林聰賢,民主進步黨,林聰賢,http://www.facebook.com/268580496656613,Lin Tsung-hsien,http://www.facebook.com/107661309256557
花蓮縣,黄師鵬,無
花蓮縣,傳崐萁,無
花蓮縣,柯賜海,無,抗議天王，柯賜海,http://www.facebook.com/185327554962305,一直以來我都長得像柯賜海,http://www.facebook.com/1434917730061845,尋找一萬個柯賜海打暴勞動部電話,http://www.facebook.com/237978966326503
花蓮縣,朱國華,無,"抵制不良導師陳國華,全力簽署朱世維留下",http://www.facebook.com/279454845449854
花蓮縣,蔡啟塔,中國國民黨,蔡啟塔,http://www.facebook.com/415284078609730,中國國民黨花蓮縣長候選人蔡啟塔後援會,http://www.facebook.com/246805445524589
花蓮縣,徐榛蔚,無
臺東縣,劉櫂豪,民主進步黨
臺東縣,黃健庭,中國國民黨,黃健庭,http://www.facebook.com/373795267203,Justin Huang,http://www.facebook.com/108002765894216,反對財團興建美麗灣，環評不過，法院駁回，台東縣長仍一意孤行，連署將失職的台東縣長黃健庭拉下台！,http://www.facebook.com/134364863334595
澎湖縣,蘇崑雄,中國國民黨
澎湖縣,陳光復,民主進步黨,陳光復Chen Kuang-fu,http://www.facebook.com/472813506175009,陳晃晃&夜光閃亮亮復仇鬼超級無敵宇宙大的粉絲團兼後援會,http://www.facebook.com/162599563831265
金門縣,許乃權,無,許乃權,http://www.facebook.com/618051978235033
金門縣,雷由靖,無
金門縣,林水泉,無
金門縣,莊育民,無,莊啟程預科書院舊生-撤回國民教育科群組,http://www.facebook.com/501123073245124,國立新竹教育大學附設實驗國民小學69屆莊敬里,http://www.facebook.com/609509535783752,中華民國九十一學年度 新街國民小學 畢業班級莊淑雯所領導的606十項全能體育班,http://www.facebook.com/186771754716094
金門縣,洪志恒,無,青年才俊 洪志恒,http://www.facebook.com/1375720572708278
金門縣,李沃士,中國國民黨,李沃士,http://www.facebook.com/378592172246369,李沃士,http://www.facebook.com/247840542054505,李沃士競選服務辦公室,http://www.facebook.com/317006748468160
金門縣,楊榮祥,無
金門縣,陳福海,無,陳福海,http://www.facebook.com/275539222468954
金門縣,汪成華,無,103年金門縣長候選人 汪成華-女,http://www.facebook.com/785122861539399,金門縣長候選人 汪成華 政見發表專區,http://www.facebook.com/1387707554825952
金門縣,蘇龍科,無
連江縣,劉增應,中國國民黨,劉增應青年後援會,http://www.facebook.com/326032415634
連江縣,楊綏生,中國國民黨,楊綏生,http://www.facebook.com/368894649889931,Yang Sui-sheng,http://www.facebook.com/168630116649357
基隆市,黃景泰,無,黃景泰,http://www.facebook.com/188881047814107,基隆市議長黃景泰後援會!!,http://www.facebook.com/406916022679269,基隆市議長 黃 景 泰  粉絲團 後援會,http://www.facebook.com/452746811492024
基隆市,林右昌,民主進步黨,林右昌UChange,http://www.facebook.com/185848024784096,林右昌 (暖暖區後援會),http://www.facebook.com/1482235028714669,第十七屆右昌國中三年十二班導師林文山,http://www.facebook.com/730205120337863
基隆市,何燕堂,人民民主陣線
基隆市,江鑒育,無,江鑒育,http://www.facebook.com/1527445274138494
基隆市,謝立功,中國國民黨,謝立功 基隆CEO,http://www.facebook.com/1471991413060624,謝立功,http://www.facebook.com/950172574999088,國立成功大學100學年度謝師宴,http://www.facebook.com/402185569838719,國民黨提名基隆市長參選人謝立功後援會,http://www.facebook.com/779988288709268
基隆市,吳武明,無,吳武明2014基隆市長選舉親民黨擬參選人公共論壇,http://www.facebook.com/431405916959412,2016總統擬參選人吳武明公共政策論壇,http://www.facebook.com/224438167655670
新竹市,林智堅,民主進步黨,林智堅,http://www.facebook.com/116135965179713,林智堅市長當選！,http://www.facebook.com/660270924069487,新竹市東區市議員林智堅後援會,http://www.facebook.com/178623101717,加速吧!新竹!支持林智堅市長加油讚,http://www.facebook.com/675891675835341
新竹市,許明財,中國國民黨,Hsu Ming-tsai,http://www.facebook.com/103993492970900,許明財,http://www.facebook.com/193845647307876
新竹市,蔡仁堅,無,蔡仁堅 James Tsai,http://www.facebook.com/660348564034382,支持蔡仁堅出來選市長!,http://www.facebook.com/760078890676534
新竹市,劉正幸,無
新竹市,吳淑敏,無,吳淑敏,http://www.facebook.com/157265694306544
嘉義市,許文建,無,許文偉情聖你在哪?這裡有新的咩建議你過來看看~,http://www.facebook.com/288311251186570
嘉義市,陳泰山,無,301泰山國中(台灣新北市泰山區陳禎祥導師)(1991畢業班)(年份不確定),http://www.facebook.com/205832406094678
嘉義市,涂醒哲,民主進步黨,涂醒哲 改變嘉義的力量,http://www.facebook.com/603936229639008
嘉義市,陳以真,中國國民黨,陳以真,http://www.facebook.com/235392096483077,陳以真,http://www.facebook.com/112017318909213,真愛嘉義─嘉義市長候選人陳以真,http://www.facebook.com/665871710153129,不要加陳以樂帥哥哥爸爸真偉大家好,http://www.facebook.com/154033264659263,不要讓陳典羣變經典所以要認真做生物,http://www.facebook.com/472162832916488
嘉義市,陳秀麗,無,陳秀麗,http://www.facebook.com/939560409393649,Florence Tan,http://www.facebook.com/282640088522417
嘉義市,林詩涵,人民民主陣線,林詩涵,http://www.facebook.com/119243368225785,林詩涵<紫>,http://www.facebook.com/293172137376750,周遊獅子會第八屆會長林詩涵任內回顧,http://www.facebook.com/215204802017658
